count,gazeX,gazeY,pitch,roll,gyroX,gyroY,gyroZ,accelX,accelY,accelZ,eulerX,eulerY,eulerZ,faceX,faceY,leftEyeleft,leftEyetop,leftEyeright,leftEyebottom,rightEyeleft,rightEyetop,rightEyeright,rightEyebottom
181,377,284,-8.9109535,0.5302229,-0.011766485869884491,-0.04931209608912468,0.01796860061585903,0.1604164093732834,9.641744613647461,1.7238779067993164,-3.153207,6.387064,3.4598773,466.875,650.625,630.0,174.5,498.75,523.125,417.75,170.9,302.25,525.375
182,269,1559,-9.394338,0.9684498,0.015722449868917465,-0.007162394933402538,0.0020861048251390457,0.09816526621580124,9.730332374572754,1.752609133720398,-4.512294,7.2313848,3.6037688,481.875,656.25,641.25,178.5,510.0,538.125,432.75,173.9,317.25,536.625
183,269,1559,-9.440253,1.1210183,0.045043978840112686,0.015439619310200214,-0.021126773208379745,0.3256213665008545,9.617801666259766,1.6831752061843872,-3.3485978,7.1068673,4.0689673,487.5,660.0,648.0,178.3,522.0,542.625,440.25,174.9,324.75,540.375
184,269,1559,-9.222182,1.0476086,-0.10339627414941788,0.045982878655195236,0.016746869310736656,0.17478206753730774,9.624984741210938,1.582615613937378,-2.2297065,7.208755,3.6423042,487.5,660.0,648.75,180.0,517.5,543.75,440.25,175.4,324.75,542.25
185,269,1559,-9.348811,1.0563859,0.07925243675708771,-0.032818738371133804,-0.015018121339380741,0.12929083406925201,9.498087882995605,0.90024733543396,-3.4941275,6.5949273,3.682112,481.875,660.0,645.0,178.5,513.75,538.125,436.5,174.9,321.0,540.375
186,269,1559,-9.310082,1.0056413,-0.015431677922606468,-0.032818738371133804,-0.004633412696421146,0.2178790122270584,9.634561538696289,1.8220431804656982,-3.3108106,7.503745,3.763965,481.875,660.0,648.75,179.5,517.5,541.875,436.5,174.9,321.0,540.375
187,377,1134,-9.094748,0.73160404,-1.6004669305402786E-4,-0.03159700334072113,0.011859948746860027,0.15083931386470795,9.665687561035156,1.8890827894210815,-3.7687776,7.146051,3.197002,476.25,656.25,641.25,177.5,510.0,534.375,429.0,173.9,313.5,536.625
188,377,1134,-9.129975,0.829584,0.03282667696475983,0.04476115107536316,-0.024181101471185684,0.19633053243160248,9.73272705078125,1.9417568445205688,-3.9005785,6.6423526,3.4654615,481.875,656.25,640.5,177.3,514.5,538.875,433.5,174.6,312.75,534.0
189,377,1134,-9.04281,0.8449952,-0.04475320875644684,-0.04381430894136429,-0.005855143535882235,-0.1005595400929451,9.620196342468262,0.6847625970840454,-3.67714,7.23754,3.5221286,481.875,656.25,645.0,177.5,513.75,534.375,432.75,173.9,317.25,536.625
190,377,1134,-9.134999,0.8283218,0.01755504682660103,-0.015714507550001144,-3.573561552911997E-4,0.2968900799751282,9.577098846435547,1.7119064331054688,-1.7962976,7.9095635,3.42107,481.875,656.25,645.0,177.5,513.75,534.375,433.5,174.6,312.75,534.0
191,377,1134,-9.1257105,0.75803566,-0.008712160401046276,1.6798794968053699E-4,-0.010131199844181538,0.03351984918117523,9.742303848266602,1.7262721061706543,-4.153257,6.5115643,3.5330112,481.875,656.25,645.0,177.5,513.75,534.375,433.5,174.6,312.75,534.0
192,377,1049,-9.033248,0.706693,0.006559471134096384,-0.01266018208116293,0.01552513986825943,0.2178790122270584,9.538790702819824,1.6376839876174927,-2.6041117,8.132958,3.3815804,481.875,656.25,645.0,177.5,513.75,534.375,432.75,173.4,317.25,534.75
193,377,1049,-9.006671,0.6313966,-0.025816386565566063,-0.0254883524030447,0.023466389626264572,-0.014365648850798607,9.771035194396973,1.7741576433181763,-4.2537813,7.021607,3.6486592,481.875,656.25,640.5,176.3,514.5,535.125,432.75,172.9,317.25,532.875
194,377,1049,-8.982396,0.7314002,-0.019707735627889633,0.010552696883678436,-0.009520335122942924,0.16999350488185883,9.63216781616211,1.5850099325180054,-3.6633759,7.087746,3.439635,481.875,656.25,645.0,177.5,513.75,534.375,432.75,173.9,317.25,536.625
195,377,1049,-8.881885,0.5427471,-0.019707735627889633,1.6798794968053699E-4,-0.015018121339380741,-0.0071828244253993034,9.668081283569336,1.472478985786438,-4.456853,6.7095027,3.6185558,481.875,656.25,645.0,177.5,513.75,534.375,432.75,172.9,317.25,532.875
196,377,1049,-8.983217,0.47879058,0.019387641921639442,-0.026710083708167076,-0.01990504376590252,-0.15562786161899567,9.87159538269043,1.764580488204956,-1.9873842,7.3729773,3.334468,470.625,656.25,637.5,176.0,506.25,528.75,429.75,172.6,309.0,526.5
197,1025,709,-9.257454,0.9137081,0.045654844492673874,0.013607023283839226,-0.04311792552471161,0.04549122229218483,9.814132690429688,1.6544438600540161,-3.18521,7.905682,3.7722588,495.0,656.25,656.25,177.5,525.0,534.375,440.25,172.9,324.75,532.875
198,1025,709,-9.205922,0.9006542,0.036491867154836655,0.06430883705615997,-0.005244277883321047,0.28731298446655273,9.768641471862793,1.5610672235488892,-4.696008,7.6963,3.5885577,489.375,661.875,652.5,177.0,521.25,532.5,441.0,173.6,320.25,530.25
199,1025,709,-9.222244,0.96125436,0.015722449868917465,0.0026114489883184433,-0.018072448670864105,0.13168510794639587,9.601041793823242,1.3958622217178345,-4.896215,7.96683,3.6969414,495.0,656.25,657.0,178.7,520.5,533.625,440.25,172.9,324.75,532.875
200,1025,709,-9.219986,0.8901137,-0.0038252382073551416,0.013607023283839226,0.0033078354317694902,0.16281068325042725,9.651321411132812,1.6688095331192017,-3.1626663,8.113993,3.759648,495.0,656.25,656.25,177.5,525.0,534.375,444.0,173.9,328.5,536.625
201,1025,709,-9.258092,0.8995507,0.010224662721157074,-0.0047189341858029366,-0.015628987923264503,0.2298503816127777,9.636956214904785,1.6688095331192017,-3.674611,7.345055,3.8429213,489.375,656.25,657.0,177.7,520.5,529.875,440.25,172.9,324.75,532.875
202,1025,709,-9.20367,0.81970656,0.02060937136411667,0.012385292910039425,-0.027235427871346474,0.18435916304588318,9.615407943725586,1.6783866882324219,-3.6806755,7.2066946,3.6635025,491.25,656.25,652.5,177.5,521.25,534.375,440.25,173.9,324.75,536.625
203,1025,1729,-9.992627,1.7139183,-0.13577212393283844,-0.1287245750427246,0.0827203169465065,0.5243461728096008,9.87159538269043,2.6432793140411377,-2.6482456,8.33914,3.9570875,508.125,671.25,675.0,182.0,543.75,551.25,462.75,177.9,347.25,551.625
204,1025,1729,-9.787279,1.7703223,0.2166971117258072,0.3752392530441284,-0.026013696566224098,0.18435916304588318,9.378374099731445,0.9888355135917664,-3.0196753,8.2154875,4.3712735,502.5,671.25,671.25,182.0,540.0,551.25,462.75,178.4,347.25,553.5
205,1025,1729,-9.784026,1.6619121,0.005948605481535196,-0.04686863720417023,0.030796771869063377,0.282524436712265,9.589070320129395,1.6257126331329346,-4.9628406,7.8350587,4.3623853,517.5,680.625,682.5,184.0,551.25,558.75,474.75,179.6,354.0,552.75
206,1025,1729,-9.734536,1.7187169,0.11651521176099777,0.11256719380617142,-0.021126773208379745,0.5075862407684326,9.567522048950195,2.142875909805298,-4.123067,7.6424184,4.0261106,513.75,676.875,678.75,183.5,547.5,556.875,466.5,178.9,351.0,555.375
207,1025,1729,-9.343036,1.5810797,-0.0618574358522892,-0.1091768890619278,-0.04556138440966606,0.1364736706018448,9.730332374572754,1.3072741031646729,-3.8672597,8.191839,4.0327535,502.5,665.625,663.0,180.3,537.0,550.125,459.0,177.4,343.5,549.75
208,1025,1729,-9.664188,1.5303956,0.009613797068595886,-0.020601430907845497,-0.002800817135721445,0.41660380363464355,9.603436470031738,1.9848538637161255,-4.1377616,7.634001,4.1105433,508.125,671.25,671.25,182.0,540.0,551.25,462.75,177.9,347.25,551.625
209,809,1389,-9.78255,1.2079107,0.030383214354515076,-0.07496843487024307,0.010638218373060226,0.3830839693546295,9.500482559204102,1.5754327774047852,-3.5514696,7.897895,3.6467056,493.125,665.625,656.25,179.5,525.0,541.875,444.0,175.9,328.5,544.125
210,809,1389,-9.546676,1.1730179,0.02060937136411667,0.04537201672792435,-0.0309006180614233,0.05746259540319443,9.636956214904785,1.769369125366211,-3.9528344,7.4885893,3.579497,493.125,665.625,660.0,180.5,528.75,545.625,444.0,176.4,328.5,546.0
211,809,1389,-9.504198,1.1443928,0.009002931416034698,-0.001664607785642147,-0.02295937016606331,0.12929083406925201,9.718361854553223,1.5682499408721924,-3.7366462,7.6256633,3.7097862,496.875,665.625,660.0,180.0,528.75,543.75,447.75,176.9,332.25,547.875
212,809,1389,-9.45516,1.0649182,-0.08079425990581512,-0.13116803765296936,0.01552513986825943,0.1484450399875641,9.7016019821167,1.951333999633789,-3.2362208,7.6972356,3.7033129,496.875,665.625,660.0,180.0,528.75,543.75,447.75,175.9,332.25,544.125
213,809,1389,-9.408481,1.128143,0.03221581131219864,0.12539535760879517,-0.021126773208379745,0.1604164093732834,9.51245403289795,1.1253091096878052,-3.6786366,7.0559473,3.5279784,491.25,660.0,660.0,179.5,528.75,541.875,448.5,176.6,327.75,541.5
214,917,1474,-9.551864,1.0722747,-0.005046968348324299,-0.0010537424823269248,0.016746869310736656,0.6105400919914246,9.620196342468262,2.109356164932251,-2.73949,8.467102,3.3659027,493.125,660.0,656.25,179.5,525.0,541.875,444.0,175.9,328.5,544.125
215,917,1474,-9.44886,0.9852459,-0.10095281153917313,-0.1696525514125824,0.014303409494459629,-0.07422251999378204,9.73272705078125,2.0207679271698,-3.6046758,7.8481774,3.4561884,493.125,660.0,656.25,179.5,525.0,541.875,444.0,175.9,328.5,544.125
216,917,1474,-9.425632,1.0539087,0.06642426550388336,0.22069033980369568,-0.011963795870542526,0.2537931203842163,9.325700759887695,1.0750293731689453,-3.7304738,7.7065105,3.5679142,487.5,660.0,656.25,179.0,525.0,540.0,444.75,176.1,324.0,539.625
217,917,1474,-9.528219,1.0268945,0.054206959903240204,0.012385292910039425,-0.015628987923264503,0.2897072434425354,9.596253395080566,1.4868446588516235,-3.6572351,7.836689,3.5970604,493.125,660.0,657.0,180.2,520.5,539.25,440.25,175.9,324.75,544.125
218,917,1474,-9.427129,0.98818076,-0.017264273017644882,0.016050484031438828,0.019801197573542595,0.20830190181732178,9.577098846435547,1.7430320978164673,-3.1834922,8.033149,3.5183089,493.125,660.0,656.25,179.5,525.0,541.875,444.0,176.4,328.5,546.0
219,917,1474,-9.512006,1.0647635,0.030994081869721413,0.0026114489883184433,-0.02295937016606331,0.2298503816127777,9.61061954498291,1.5682499408721924,-3.8298225,7.8862395,3.327257,491.25,660.0,656.25,179.5,525.0,541.875,444.0,175.9,328.5,544.125
220,917,284,-9.3309765,0.55469143,0.005948605481535196,-0.008994990028440952,0.022244658321142197,0.282524436712265,9.5435791015625,1.5562785863876343,-3.5967777,8.803268,2.9102397,481.875,656.25,645.75,177.2,509.25,528.0,429.0,172.9,313.5,532.875
221,917,284,-9.364894,0.637307,-0.015431677922606468,-0.004108068998903036,-0.017461583018302917,0.3064671754837036,9.5435791015625,1.92020845413208,-2.6412554,9.161657,2.8267713,487.5,656.25,648.75,176.5,517.5,530.625,436.5,172.9,321.0,532.875
222,917,284,-9.532431,0.5323821,0.14828021824359894,-0.002886338159441948,0.01552513986825943,0.2490045726299286,9.639349937438965,2.142875909805298,-2.505905,8.709979,2.6483488,487.5,656.25,648.75,176.5,517.5,530.625,436.5,172.9,321.0,532.875
223,917,284,-9.419358,0.5613322,0.012057258747518063,0.002000583568587899,-0.008298603817820549,0.33519846200942993,9.459779739379883,1.7478206157684326,-1.5033813,8.774789,2.5659525,487.5,656.25,645.0,176.0,513.75,528.75,432.75,173.4,317.25,534.75
224,917,454,-9.363244,0.49902153,-0.007490429561585188,0.005054909735918045,0.030796771869063377,0.1245022863149643,9.658504486083984,1.733454942703247,-3.5720928,9.045221,2.932773,487.5,661.875,645.0,177.0,513.75,532.5,432.75,173.9,317.25,536.625
225,917,454,-9.400855,0.6714711,0.11651521176099777,0.10401508212089539,0.01552513986825943,0.7326480746269226,9.581888198852539,1.3647366762161255,-3.0547655,9.119612,2.8435438,487.5,661.875,649.5,177.7,513.0,529.875,432.75,173.9,317.25,536.625
226,917,454,-9.343306,0.6697497,0.021831102669239044,-0.002886338159441948,-0.0333440788090229,0.03591412305831909,9.68244743347168,1.6999350786209106,-0.44851634,9.741635,2.5350447,487.5,661.875,648.75,177.5,517.5,534.375,436.5,174.9,321.0,540.375
227,917,454,-9.267576,0.60602623,0.004726875107735395,-0.002275473205372691,-0.027235427871346474,-0.15083931386470795,9.773429870605469,1.5850099325180054,-3.8621657,8.569794,2.6011171,489.375,661.875,648.75,176.5,517.5,530.625,436.5,173.9,321.0,536.625
228,917,454,-9.372226,0.63551277,0.04076792672276497,-0.003497203579172492,-0.021126773208379745,0.021548472344875336,9.739910125732422,1.6496553421020508,-2.1314301,9.577808,2.6392124,489.375,661.875,648.75,176.5,517.5,530.625,436.5,173.9,321.0,536.625
229,917,454,-24.141909,1.4507915,0.2466295212507248,0.20664043724536896,0.13953079283237457,0.28731298446655273,9.198803901672363,4.503631114959717,-1.8025252,6.9020853,-0.27902123,508.125,926.25,612.0,241.2,501.75,794.25,429.75,243.1,335.25,817.125
230,917,454,-21.123835,2.5065162,-0.011766485869884491,-0.1091768890619278,0.1884000152349472,0.112530916929245,8.715160369873047,2.5187771320343018,-2.382941,8.105197,-4.5247774,478.125,905.625,615.75,231.7,505.5,758.625,441.0,235.1,346.5,787.125
231,917,454,-21.602694,3.6404247,0.09146974235773087,0.14494305849075317,0.07661166042089462,0.8547561168670654,9.098244667053223,3.8811194896698,-0.6506017,9.051033,-5.3429,495.0,864.375,652.5,225.5,547.5,740.625,478.5,228.1,384.0,760.875
232,917,454,-20.267643,3.8913941,0.18676473200321198,0.08385653048753738,-0.03945273160934448,0.9433442950248718,8.880365371704102,2.8994667530059814,4.036858,8.249678,-0.63052714,538.125,853.125,660.0,223.0,555.0,731.25,490.5,223.3,390.75,737.625
233,161,539,-12.335434,0.7502209,0.11040656268596649,-0.08413141965866089,-0.08038070797920227,-0.4189980924129486,9.435836791992188,0.04788549616932869,-3.6476064,7.7955766,-1.3155341,399.375,660.0,549.75,174.1,429.0,532.125,353.25,175.2,243.0,546.75
234,161,539,-12.585138,0.82538223,0.11773694306612015,0.09790642559528351,-0.044339653104543686,-0.06225114315748215,9.694418907165527,1.6927522420883179,-1.7288506,7.418153,-0.1720446,408.75,665.625,568.5,177.6,447.75,545.25,372.0,177.2,261.75,554.25
235,161,539,-13.000584,1.0381945,0.10735223442316055,0.022770002484321594,-0.013185526244342327,0.337592750787735,9.47175121307373,2.504411458969116,-2.1409326,6.1210184,-0.009809297,408.75,665.625,565.5,177.3,439.5,538.875,364.5,176.7,254.25,552.375
236,161,539,-12.98798,1.1820912,0.04076792672276497,0.049037206918001175,-0.013185526244342327,0.36871832609176636,9.488511085510254,2.8084843158721924,-2.1967762,7.7815905,-0.97602344,403.125,676.875,557.25,178.6,436.5,549.0,357.0,179.2,246.75,561.75
237,161,539,-13.50648,1.5905211,-0.16020673513412476,-0.1036790981888771,0.031407635658979416,0.1245022863149643,9.87159538269043,2.5953938961029053,-2.085982,8.274522,-1.8561022,393.75,676.875,546.0,178.1,425.25,547.125,350.25,180.9,234.75,562.875
238,701,964,-4.5195246,1.8290534,0.05176350101828575,-0.030375273898243904,-0.0284571573138237,0.371112585067749,9.7016019821167,0.651242733001709,-4.135851,4.5378504,3.4034436,461.25,498.75,638.25,135.7,501.75,372.375,416.25,132.0,285.0,363.75
239,701,964,-4.2120543,1.8257935,-0.0038252382073551416,-0.03159700334072113,-0.027235427871346474,0.371112585067749,9.730332374572754,0.8140534162521362,-4.8695717,4.418958,2.9593265,453.75,485.625,631.5,129.9,489.75,345.375,401.25,126.0,270.0,341.25
240,701,964,-4.1728005,1.7683712,-0.016653407365083694,-0.06947065144777298,2.535090607125312E-4,0.45251792669296265,9.672870635986328,0.8571503758430481,-6.951486,5.299831,2.6887481,453.75,480.0,631.5,129.9,489.75,345.375,401.25,126.0,270.0,341.25
241,701,964,-3.9312124,1.6372938,-0.04780753701925278,0.037430766969919205,-0.02295937016606331,0.05506832152605057,9.814132690429688,0.6416656374931335,-5.433699,4.9852705,2.6170695,453.75,480.0,635.25,129.9,493.5,345.375,401.25,126.5,270.0,343.125
242,701,964,-3.951383,1.5300847,0.05787215009331703,0.09424123167991638,-0.018072448670864105,0.23224465548992157,9.75427532196045,0.4357580244541168,-7.479333,5.1382203,1.958105,453.75,478.125,631.5,129.4,489.75,343.5,402.0,126.7,265.5,338.625
243,701,964,-4.086717,1.4773289,-0.036811962723731995,-0.06519459187984467,-0.027846291661262512,0.22745610773563385,9.75188159942627,0.6703969240188599,-3.7880564,5.4787364,1.8312656,453.75,478.125,632.25,129.6,485.25,339.0,397.5,126.0,266.25,341.25
244,377,709,-17.414171,2.226444,0.11285001784563065,0.06125451251864433,-0.035787541419267654,0.6536370515823364,9.414288520812988,1.7765519618988037,-3.0486925,4.494969,1.6863248,540.0,718.125,688.5,190.1,567.75,592.125,492.0,188.7,381.75,597.375
245,377,709,-17.483068,2.053754,-0.008712160401046276,-0.0047189341858029366,-0.024181101471185684,0.26337021589279175,9.356825828552246,3.2681851387023926,-3.0113502,4.7725506,1.7575506,540.0,712.5,684.75,189.1,564.0,588.375,488.25,188.2,378.0,595.5
246,377,709,-17.616373,2.0926979,0.12140213698148727,0.03620903939008713,-0.008298603817820549,0.6296942830085754,9.328094482421875,2.566662549972534,-3.1601088,5.431097,1.3944521,540.0,706.875,688.5,189.1,567.75,588.375,492.0,187.7,381.75,593.625
247,377,709,-17.866537,2.038735,0.1000218540430069,-0.0047189341858029366,0.032018501311540604,0.3136500120162964,9.205986976623535,3.622537851333618,-2.5287693,6.1794996,1.113482,540.0,712.5,684.75,189.1,564.0,588.375,492.0,187.7,381.75,593.625
248,377,709,-17.635866,2.0351799,-0.14615684747695923,-0.01937969960272312,-0.0015790866455063224,0.5530774593353271,9.119792938232422,2.3008980751037598,-4.177012,6.0070667,1.2996047,540.0,706.875,688.5,189.6,567.75,590.25,492.0,188.7,381.75,597.375
249,161,369,-20.042168,3.7899797,0.08169589936733246,-0.047479499131441116,0.011859948746860027,0.6775797605514526,9.177255630493164,3.5483152866363525,0.94342995,6.7771454,1.6723493,575.625,729.375,717.75,192.4,602.25,606.0,529.5,192.2,419.25,610.5
250,161,369,-19.698786,3.9541798,0.048098307102918625,0.08446738868951797,-0.02234850451350212,0.6967339515686035,9.2802095413208,2.0686533451080322,0.6351343,7.129508,2.0250413,575.625,723.75,717.75,191.4,602.25,602.25,529.5,191.2,419.25,606.75
251,161,369,-20.17241,3.7910666,-0.0068795643746852875,0.037430766969919205,-0.005244277883321047,0.5842030644416809,9.107821464538574,3.3232533931732178,-0.27622914,6.9423723,1.6432346,579.375,729.375,709.5,191.7,599.25,608.625,525.75,192.2,415.5,610.5
252,161,369,-20.294403,3.8963022,-0.042309749871492386,-0.030375273898243904,0.010638218373060226,0.6656084060668945,9.122186660766602,3.4932470321655273,1.9200624,6.476569,2.1797435,570.0,733.125,714.0,192.9,598.5,607.875,525.75,193.2,415.5,614.25
253,161,369,-20.255735,4.192463,0.007781201507896185,-0.05419902130961418,0.03568369150161743,0.6943396925926208,9.143735885620117,3.289733648300171,-0.32291877,6.5684314,1.952346,570.0,733.125,710.25,194.4,594.75,613.5,525.75,193.7,415.5,616.125
254,809,709,-10.364698,3.5181575,-0.008712160401046276,-0.07069238275289536,-0.07671551406383514,0.5004034638404846,9.66089916229248,2.042316436767578,-10.941379,1.0129337,4.010745,480.0,667.5,708.75,182.5,525.0,500.625,413.25,178.2,250.5,505.5
255,809,709,-10.293576,3.1769893,0.08169589936733246,0.08568912744522095,8.64374334923923E-4,0.39984390139579773,9.567522048950195,2.0854134559631348,-9.12779,2.838363,3.1526124,461.25,661.875,686.25,178.5,502.5,485.625,392.25,176.1,219.0,487.12497
256,809,709,-10.162943,3.1192398,0.023663697764277458,-0.0254883524030447,0.0014752395218238235,0.6033572554588318,9.548367500305176,0.9457385540008545,-9.828837,3.336081,2.3961835,461.25,654.375,682.5,177.5,498.75,481.875,384.0,174.4,216.0,486.00003
257,809,709,-10.080415,3.1346505,0.02610715851187706,-0.00594066409394145,0.0033078354317694902,0.5291347503662109,9.572310447692871,1.8196488618850708,-10.753625,4.2202086,2.3253486,461.25,646.875,682.5,176.0,498.75,476.25,384.0,174.4,216.0,486.00003
258,809,709,-9.8327055,3.0498843,0.08413936197757721,0.09424123167991638,-0.021737640723586082,0.6416656374931335,9.61301326751709,1.8603515625,-9.737252,3.6144,2.2613509,461.25,646.875,686.25,175.5,502.5,474.375,387.75,172.9,219.75,480.37503
259,809,709,-9.74777,2.8877735,-0.07407473772764206,-0.13544408977031708,-0.004633412696421146,0.5339232683181763,9.675264358520508,1.7621862888336182,-9.517404,2.7957942,2.699252,459.375,646.875,678.0,173.8,499.5,473.25,384.75,171.6,211.5,470.25
260,917,709,-10.210751,3.1423845,-0.07407473772764206,-0.1391092836856842,-0.006466008722782135,0.5937801599502563,9.61301326751709,2.36075496673584,-6.570041,3.5603151,2.2213745,453.75,654.375,678.75,176.0,495.0,476.25,380.25,173.4,212.25,482.25003
261,917,709,-10.191945,3.1697578,0.010224662721157074,-0.07741189748048782,-0.004633412696421146,0.5818088054656982,9.505270957946777,1.8938714265823364,-9.397847,3.8533247,2.278328,446.25,654.375,675.0,176.0,491.25,476.25,376.5,173.4,208.5,482.25003
262,917,709,-10.27638,3.1827102,0.005948605481535196,0.09485210478305817,-0.010131199844181538,0.6464542150497437,9.624984741210938,1.0462981462478638,-10.379338,4.684394,2.4524505,453.75,646.875,682.5,176.0,498.75,476.25,384.75,173.1,211.5,475.875
263,917,709,-10.216168,3.1253695,-0.004436103161424398,-0.05480988323688507,-0.015628987923264503,0.5243461728096008,9.548367500305176,1.8603515625,-10.751285,4.1047344,3.0438697,459.375,646.875,686.25,175.5,502.5,474.375,392.25,172.6,219.0,474.0
264,917,709,-10.216878,3.1260657,0.027939753606915474,0.025824327021837234,-0.011352931149303913,0.6129343509674072,9.567522048950195,1.75021493434906,-9.346538,3.0822692,2.492551,459.375,646.875,686.25,175.5,502.5,474.375,392.25,173.1,219.0,475.875
265,809,539,-10.852741,2.7692533,0.04015705734491348,7.788531947880983E-4,-0.005855143535882235,0.6296942830085754,9.545973777770996,2.0040080547332764,-8.2500305,3.2818146,2.337054,446.25,669.375,667.5,178.5,483.75,485.625,376.5,175.4,208.5,489.75003
266,809,539,-10.732807,2.8103423,-0.009933890774846077,-0.006551529746502638,-0.010131199844181538,0.5387118458747864,9.615407943725586,2.2410411834716797,-6.394406,3.6125019,1.9215206,446.25,661.875,666.75,176.8,488.25,484.5,376.5,175.4,208.5,489.75003
267,809,539,-10.612268,2.7587032,0.030383214354515076,-0.021823160350322723,-0.008298603817820549,0.5219519138336182,9.560338973999023,1.8675343990325928,-11.393779,4.0063877,2.4900002,446.25,661.875,663.0,176.8,484.5,484.5,372.0,174.7,209.25,492.375
268,809,539,-10.599419,2.722606,0.0645916685461998,0.009941831231117249,-0.020515909418463707,0.4860377907752991,9.531607627868652,1.2019259929656982,-10.934392,4.5470853,2.0771174,446.25,654.375,663.75,176.5,480.0,478.125,368.25,173.2,205.5,486.75
269,809,539,-10.394884,2.5746372,0.02855061925947666,-0.03709479048848152,-0.0284571573138237,0.4429408311843872,9.634561538696289,1.8866885900497437,-8.041414,4.050978,1.6114409,440.625,654.375,663.0,175.8,484.5,480.75,369.0,173.4,201.0,482.25003
270,377,1134,-11.3742695,5.3543987,0.018165910616517067,0.028267789632081985,-0.0034116823226213455,0.8834874033927917,9.670475959777832,2.3056867122650146,-9.324282,2.9021356,4.1719995,468.75,675.0,684.75,183.1,511.5,513.375,402.0,178.7,239.25,507.375
271,377,1134,-11.227109,5.3841915,-0.08323771506547928,-0.07435757666826248,2.535090607125312E-4,0.924190104007721,9.478934288024902,2.104567527770996,-8.256067,1.9458174,4.577446,468.75,675.0,689.25,182.8,510.75,507.0,405.75,178.2,243.0,505.5
272,377,1134,-11.275073,5.476633,0.03710273280739784,0.02704605832695961,-9.68221400398761E-4,0.8164477348327637,9.572310447692871,1.1157320737838745,-10.487151,3.2194865,4.314462,476.25,667.5,693.0,183.8,514.5,510.75,405.0,178.0,247.5,510.0
273,377,1134,-11.310258,5.485211,0.02855061925947666,-0.041370850056409836,-3.573561552911997E-4,0.96010422706604,9.510059356689453,2.0207679271698,-9.357501,3.1205268,4.0146956,476.25,667.5,693.0,183.8,514.5,510.75,409.5,178.7,246.75,507.375
274,377,1134,-11.061938,5.467873,0.015111584216356277,0.006887505762279034,-3.573561552911997E-4,1.0247496366500854,9.59146499633789,2.4086403846740723,-7.456166,2.9661655,4.11532,476.25,675.0,684.75,183.1,511.5,513.375,401.25,178.0,243.75,510.0
275,377,1134,-10.817317,5.3858137,-0.042920611798763275,-0.021823160350322723,-0.0034116823226213455,0.9217957854270935,9.567522048950195,2.2530126571655273,-7.5363245,3.2082913,4.6223984,461.25,675.0,677.25,181.6,504.0,507.74997,394.5,177.2,231.75,501.75
276,1025,1219,-10.813845,5.275053,0.11101742833852768,0.13028228282928467,-0.02540283277630806,0.8715160489082336,9.622590065002441,2.013585090637207,-10.0270405,3.121145,4.3771853,461.25,675.0,677.25,182.6,504.0,511.49997,397.5,177.5,240.0,508.125
277,1025,1219,-10.75275,5.22972,-0.14004819095134735,-0.2246304154396057,-0.008909469470381737,1.0103839635849,9.622590065002441,2.2530126571655273,-8.980366,2.448625,4.312495,468.75,675.0,681.0,182.6,507.75,511.49997,397.5,178.0,240.0,510.0
278,1025,1219,-10.626763,5.217726,0.09085886925458908,0.14677564799785614,-0.004633412696421146,0.6727912425994873,9.59385871887207,1.6328954696655273,-9.771821,1.6899389,4.262851,461.25,667.5,673.5,181.1,500.25,505.87497,393.75,175.5,236.25,500.625
279,1025,1219,-10.813713,5.2901945,0.27045324444770813,0.5646075010299683,-0.021737640723586082,1.1109435558319092,9.411893844604492,1.1755889654159546,-10.223351,2.4473205,4.3888626,468.75,675.0,685.5,182.3,507.0,505.125,402.0,177.7,239.25,503.625
280,1025,1219,-10.796693,5.2334857,0.12140213698148727,0.07408268004655838,-0.015018121339380741,0.8930644989013672,9.517242431640625,1.80049467086792,-8.961389,3.2876353,3.8417158,468.75,675.0,684.75,182.1,511.5,509.62497,405.0,178.0,247.5,510.0
281,593,1134,-10.072347,4.7612286,-0.08323771506547928,-0.11162035167217255,0.003918700385838747,0.8116591572761536,9.634561538696289,2.0231621265411377,-9.635114,3.6069708,3.9102309,433.125,654.375,647.25,176.6,474.0,488.99997,364.5,173.7,201.75,488.625
282,593,1134,-10.052089,4.8617215,0.042600519955158234,0.14555391669273376,0.002696970012038946,0.84517902135849,9.517242431640625,1.3791022300720215,-8.206484,3.4624,3.241655,433.125,654.375,647.25,176.6,474.0,488.99997,364.5,172.7,201.75,484.875
283,593,1134,-10.271686,4.9342856,0.027939753606915474,-0.030986139550805092,-0.017461583018302917,0.8332076072692871,9.584281921386719,1.6975408792495728,-10.085871,4.616966,3.444566,438.75,654.375,655.5,178.3,477.0,490.125,367.5,173.5,210.0,493.125
284,593,1134,-10.188914,4.8691735,0.009613797068595886,0.006276640575379133,0.0020861048251390457,0.8068706393241882,9.569916725158691,1.7478206157684326,-6.775079,4.371615,2.962255,438.75,661.875,655.5,178.3,477.0,490.125,367.5,174.0,210.0,495.0
285,593,1134,-10.154937,4.8931184,-0.056970514357089996,-0.09757044911384583,-0.02234850451350212,0.8475732803344727,9.624984741210938,1.7789461612701416,-9.491706,3.5336685,3.2192552,438.75,661.875,654.75,177.6,481.5,492.74997,371.25,173.5,213.75,493.125
